FECHA,VALOR UNIDAD
02/17/2018,13551.58957973
02/18/2018,13551.44283913
02/19/2018,13552.6740924
02/20/2018,13405.148738
02/21/2018,13326.23739886
02/22/2018,13359.42635621
02/23/2018,13515.8130283
02/24/2018,13515.53807801
02/25/2018,13515.26664177
02/26/2018,13632.8377513
02/27/2018,13428.60790087
02/28/2018,13304.82302931
03/01/2018,13114.44305679
03/02/2018,13186.1567144
03/03/2018,13185.98094528
03/04/2018,13185.80421803
03/05/2018,13221.96991749
03/06/2018,13362.01407187
03/07/2018,13351.64526478
03/08/2018,13366.4899202
03/09/2018,13477.95841272
03/10/2018,13477.65340842
03/11/2018,13477.34560979
03/12/2018,13489.69526771
03/13/2018,13388.35176505
03/14/2018,13407.07255601
03/15/2018,13389.68597898
03/16/2018,13365.38232576
03/17/2018,13365.18433664
03/18/2018,13364.97484353
03/19/2018,13364.76973382
03/20/2018,13299.15743133
03/21/2018,13359.04568396
03/22/2018,13099.05407713
03/23/2018,12906.08692775
03/24/2018,12905.97340119
03/25/2018,12905.8594183
03/26/2018,13150.12975171
03/27/2018,13016.66974421
03/28/2018,13082.55776162
03/29/2018,13082.41764892
03/30/2018,13082.27693735
03/31/2018,13082.12952562
04/01/2018,13081.97179699
04/02/2018,13035.64652384
04/03/2018,13174.08330834
04/04/2018,13179.90931059
04/05/2018,13237.43310277
04/06/2018,13081.6764468
04/07/2018,13081.59831882
04/08/2018,13081.52090516
04/09/2018,13133.22812171
04/10/2018,13300.66263002
04/11/2018,13258.85470048
04/12/2018,13320.95303242
04/13/2018,13288.86862838
04/14/2018,13288.69551278
04/15/2018,13288.52887121
04/16/2018,13345.92172955
04/17/2018,13416.91650236
04/18/2018,13451.43417224
04/19/2018,13416.12052601
04/20/2018,13340.2855149
04/21/2018,13340.05292548
04/22/2018,13339.82141769
04/23/2018,13333.33364707
04/24/2018,13228.96130719
04/25/2018,13212.37309311
04/26/2018,13301.68820495
04/27/2018,13342.08947924
04/28/2018,13341.75876579
04/29/2018,13341.4241188
04/30/2018,13283.44230158
05/01/2018,13283.09216688
05/02/2018,13216.12941627
05/03/2018,13214.47266753
05/04/2018,13259.7119825
05/05/2018,13259.37240321
05/06/2018,13259.0355466
05/07/2018,13226.34520717
05/08/2018,13228.63729946
05/09/2018,13318.34443057
05/10/2018,13476.95012683
05/11/2018,13495.32740938
05/12/2018,13495.07363036
05/13/2018,13494.78940603
05/14/2018,13494.53762757
05/15/2018,13370.81884177
05/16/2018,13436.28278903
05/17/2018,13357.76399086
05/18/2018,13301.81276974
05/19/2018,13301.60176587
05/20/2018,13301.39350182
05/21/2018,13375.16832526
05/22/2018,13367.75038309
05/23/2018,13352.61182369
05/24/2018,13345.52726843
05/25/2018,13316.48671207
05/26/2018,13316.28070657
05/27/2018,13316.07843263
05/28/2018,13316.3230227
05/29/2018,13130.73431251
05/30/2018,13278.04563972
05/31/2018,13218.00218021
06/01/2018,13339.23396938
06/02/2018,13339.06295275
06/03/2018,13338.89040804
06/04/2018,13338.71830233
06/05/2018,13350.02903543
06/06/2018,13489.79776444
06/07/2018,13430.69399158
06/08/2018,13451.98623554
06/09/2018,13451.78251371
06/10/2018,13451.56047554
06/11/2018,13451.23790339
06/12/2018,13471.71050802
06/13/2018,13418.431747
06/14/2018,13372.82067051
06/15/2018,13309.94118668
06/16/2018,13309.63568635
06/17/2018,13309.44062942
06/18/2018,13207.88654586
06/19/2018,13006.82441391
06/20/2018,13026.08656315
06/21/2018,12970.45132389
06/22/2018,13034.67537291
06/23/2018,13034.48031256
06/24/2018,13034.34018533
06/25/2018,12887.87077047
06/26/2018,12876.69687915
06/27/2018,12736.32318975
06/28/2018,12788.7221612
