FECHA,VALOR UNIDAD
09/24/2019,21096.70186741
09/25/2019,21102.72742902
09/26/2019,21016.52763331
09/27/2019,21159.99327328
09/28/2019,21159.12699086
09/29/2019,21158.26303123
09/30/2019,21212.6029381
10/01/2019,21230.04853182
10/02/2019,21056.88413788
10/03/2019,20930.67533566
10/04/2019,20890.52710768
10/05/2019,20889.61443647
10/06/2019,20888.69340149
10/07/2019,20993.71280785
10/08/2019,20895.65229811
10/09/2019,20936.63516206
10/10/2019,21034.95992067
10/11/2019,21033.77875245
10/12/2019,21032.85384201
10/13/2019,21031.93203617
10/14/2019,21031.01562096
10/15/2019,21175.71066966
10/16/2019,21229.44493555
10/17/2019,21296.41164264
10/18/2019,21084.98326268
10/19/2019,21084.04611182
10/20/2019,21083.10370926
10/21/2019,21205.24520223
10/22/2019,21136.39903158
10/23/2019,21008.42184844
10/24/2019,20917.15676678
10/25/2019,20980.35090838
10/26/2019,20979.46861845
10/27/2019,20978.57820449
10/28/2019,20924.1899078
10/29/2019,20939.32870994
10/30/2019,20994.49408584
10/31/2019,20988.37691522
11/01/2019,20843.71504908
11/02/2019,20842.83416261
11/03/2019,20841.96009452
11/04/2019,20841.08213013
11/05/2019,20716.43967129
11/06/2019,20723.51706676
11/07/2019,20778.128484
11/08/2019,20805.7336668
11/09/2019,20804.84965162
11/10/2019,20803.97240023
11/11/2019,20803.09519702
11/12/2019,21047.40828204
11/13/2019,21346.12275882
11/14/2019,21409.03300506
11/15/2019,21327.02118439
11/16/2019,21326.13077812
11/17/2019,21325.23082965
11/18/2019,21514.69190987
11/19/2019,21436.73093337
11/20/2019,21468.88428463
11/21/2019,21391.398843
11/22/2019,21242.87502702
11/23/2019,21241.96131017
11/24/2019,21241.04427457
11/25/2019,21447.05629856
11/26/2019,21668.5247885
11/27/2019,21916.49667729
11/28/2019,21915.83354195
11/29/2019,21970.54054292
11/30/2019,21969.52669129
12/01/2019,21968.58495593
12/02/2019,21776.54851
12/03/2019,21699.8290987
12/04/2019,21650.12840002
12/05/2019,21539.94811922
12/06/2019,21476.8012172
12/07/2019,21475.90042054
12/08/2019,21475.00257531
12/09/2019,21395.21983946
12/10/2019,21372.7502073
12/11/2019,21235.36623633
12/12/2019,21249.38043582
12/13/2019,21322.69026707
12/14/2019,21321.78211154
12/15/2019,21320.87400576
12/16/2019,21375.87035491
12/17/2019,21276.58093949
12/18/2019,21177.90752731
12/19/2019,21135.58892365
12/20/2019,21202.44394149
12/21/2019,21201.57654447
12/22/2019,21200.70628677
12/23/2019,21160.98160348
12/24/2019,21087.81046394
12/25/2019,21086.90716671
12/26/2019,20966.96432309
12/27/2019,21113.00550399
12/28/2019,21112.0963353
12/29/2019,21111.19066204
12/30/2019,20959.66092459
12/31/2019,20958.98962257
01/01/2020,20958.10582287
01/02/2020,20959.21204387
01/03/2020,20935.04953361
01/04/2020,20934.21101893
01/05/2020,20933.36917126
01/06/2020,20932.52736971
01/07/2020,20946.78752248
01/08/2020,20914.90762915
01/09/2020,20984.52052083
01/10/2020,21109.91606123
01/11/2020,21109.06204619
01/12/2020,21108.20807779
01/13/2020,21254.47456693
01/14/2020,21206.12617799
01/15/2020,21333.72137824
01/16/2020,21482.40328045
01/17/2020,21576.11615894
01/18/2020,21575.22522998
01/19/2020,21574.33153181
01/20/2020,21574.7310163
01/21/2020,21675.25529262
01/22/2020,21652.38539816
01/23/2020,21693.75264179
01/24/2020,21748.18233444
01/25/2020,21747.24767914
01/26/2020,21746.31054529
01/27/2020,21694.58151163
01/28/2020,21756.34722033
01/29/2020,21771.84561861
01/30/2020,21790.80123333
01/31/2020,21755.62251964
02/01/2020,21754.67369087
02/02/2020,21753.72491399
02/03/2020,21657.36830026
02/04/2020,21674.49376309
02/05/2020,21693.4991509
02/06/2020,21879.10486072
02/07/2020,22000.22800367
02/08/2020,21999.26087809
02/09/2020,21998.29295856
02/10/2020,22209.60018148
02/11/2020,22252.01785251
02/12/2020,22095.10993063
02/13/2020,22008.72488005
02/14/2020,21967.28127611
02/15/2020,21966.35167411
02/16/2020,21965.42128244
02/17/2020,21981.46107519
02/18/2020,22072.52474389
02/19/2020,22092.01187172
02/20/2020,22012.87865446
02/21/2020,21915.23023308
02/22/2020,21914.32048476
02/23/2020,21913.41078626
02/24/2020,21729.00781959
02/25/2020,21485.93785286
02/26/2020,21518.72496516
02/27/2020,21506.08018649
02/28/2020,21331.80113913
02/29/2020,21330.9090897
03/01/2020,21330.06754463
03/02/2020,21482.35561983
03/03/2020,21230.38736098
03/04/2020,21420.34973548
03/05/2020,21699.36150153
03/06/2020,21764.03970272
03/07/2020,21763.11073692
03/08/2020,21762.18182205
03/09/2020,22188.90528783
03/10/2020,22029.16534953
03/11/2020,22095.40344829
03/12/2020,21686.45458683
03/13/2020,21483.86589883
03/14/2020,21482.95237275
03/15/2020,21482.03889673
03/16/2020,21781.06718591
03/17/2020,21369.94502103
03/18/2020,21082.82395111
03/19/2020,21191.62966827
03/20/2020,20835.68367721
03/21/2020,20834.79730389
03/22/2020,20833.911884
03/23/2020,20833.02651261
03/24/2020,21509.55390815
03/25/2020,21843.73186629
03/26/2020,21894.70399311
03/27/2020,21960.84043957
03/28/2020,21959.91769365
03/29/2020,21958.99219282
03/30/2020,22295.69837477
03/31/2020,22289.02479031
04/01/2020,21916.17978863
04/02/2020,21882.03393482
04/03/2020,21487.03019226
04/04/2020,21486.11267852
04/05/2020,21485.19426728
04/06/2020,21862.59400243
04/07/2020,21898.51852692
04/08/2020,21799.60359145
04/09/2020,21798.59146475
04/10/2020,21797.57843878
04/11/2020,21796.56546837
04/12/2020,21795.55350816
04/13/2020,22006.92380983
04/14/2020,22127.39268318
04/15/2020,22288.6923854
04/16/2020,22471.24562414
04/17/2020,22885.35201824
04/18/2020,22884.27529895
04/19/2020,22883.19960808
04/20/2020,22835.75671292
04/21/2020,22843.72848014
04/22/2020,22978.16512633
04/23/2020,23016.58092432
04/24/2020,23068.76738752
04/25/2020,23067.71251641
04/26/2020,23066.65770321
04/27/2020,23309.81503866
04/28/2020,23442.46252672
04/29/2020,23338.35961615
04/30/2020,22964.0419139
05/01/2020,22962.98530048
05/02/2020,22961.92777341
05/03/2020,22960.87030424
05/04/2020,22911.79567783
05/05/2020,22712.97302693
05/06/2020,22838.62954935
05/07/2020,22797.10793749
05/08/2020,22684.86260549
05/09/2020,22683.81945806
05/10/2020,22682.77636775
05/11/2020,22844.19408679
05/12/2020,22691.92100835
05/13/2020,22585.42630941
05/14/2020,22734.91472059
05/15/2020,22705.32248175
05/16/2020,22704.26291843
05/17/2020,22703.20341319
05/18/2020,22715.6597488
05/19/2020,22536.82972092
05/20/2020,22578.99969159
05/21/2020,22319.4615901
05/22/2020,22324.60410803
05/23/2020,22323.5287099
05/24/2020,22322.4533707
05/25/2020,22321.37809044
05/26/2020,22249.07363326
05/27/2020,22396.89645517
05/28/2020,22414.20114824
05/29/2020,22383.54244899
05/30/2020,22382.46065551
05/31/2020,22381.37892133
06/01/2020,22523.96677343
06/02/2020,22290.99357305
06/03/2020,22133.18168339
06/04/2020,22133.05229072
06/05/2020,22223.86355784
06/06/2020,22222.95765321
06/07/2020,22222.05367284
06/08/2020,22474.86402887
06/09/2020,22666.58623749
06/10/2020,22843.02408272
06/11/2020,22661.60093059
06/12/2020,22682.51445369
06/13/2020,22681.60719126
06/14/2020,22680.69997845
06/15/2020,22679.79281543
06/16/2020,22865.30620284
06/17/2020,22969.39098846
06/18/2020,23026.7821775
06/19/2020,22899.75508336
06/20/2020,22898.76911718
06/21/2020,22897.78320496
06/22/2020,22896.7997413
06/23/2020,22918.11984711
06/24/2020,22689.66366747
06/25/2020,22793.73612462
06/26/2020,22813.18576746
06/27/2020,22812.20243822
06/28/2020,22811.22224109
06/29/2020,22810.24209767
06/30/2020,22968.46141601
07/01/2020,22861.22464158
07/02/2020,22705.67026301
07/03/2020,22602.21132585
07/04/2020,22601.2116153
07/05/2020,22600.20897433
07/06/2020,22787.4751492
07/07/2020,22707.04574712
07/08/2020,22649.68169605
07/09/2020,22728.30286653
07/10/2020,22702.59995079
07/11/2020,22701.60442254
07/12/2020,22700.60894889
07/13/2020,22778.50053951
07/14/2020,22854.99254711
07/15/2020,22853.71925593
07/16/2020,22895.40129642
07/17/2020,23083.94266084
07/18/2020,23082.98571906
07/19/2020,23082.03078936
07/20/2020,23081.07199267
07/21/2020,23187.1566924
07/22/2020,23175.54371037
07/23/2020,23355.31696291
07/24/2020,23359.44273049
07/25/2020,23358.42208713
07/26/2020,23357.40149966
07/27/2020,23402.32215842
07/28/2020,23625.39464361
07/29/2020,23717.31856755
07/30/2020,23694.2033301
07/31/2020,23628.33358508
08/01/2020,23627.23335877
08/02/2020,23626.12906211
08/03/2020,24004.98378519
08/04/2020,24233.51996208
08/05/2020,24263.86484915
08/06/2020,24219.67975611
08/07/2020,24218.64270571
08/08/2020,24217.60348133
08/09/2020,24216.56431394
08/10/2020,24168.17886715
08/11/2020,24086.37832909
08/12/2020,24252.09097857
08/13/2020,24314.97883626
08/14/2020,24349.78257242
08/15/2020,24348.68582086
08/16/2020,24347.59179173
08/17/2020,24346.49516019
08/18/2020,24509.43362601
08/19/2020,24365.97221623
08/20/2020,24464.21048594
08/21/2020,24687.14227235
08/22/2020,24686.03052676
08/23/2020,24684.91621561
08/24/2020,24944.46820614
08/25/2020,25122.23972817
08/26/2020,25138.5373085
08/27/2020,25001.88321167
08/28/2020,24696.61135798
08/29/2020,24695.45517334
08/30/2020,24694.30159139
08/31/2020,24570.97035954
09/01/2020,24314.9804537
09/02/2020,24284.47941999
09/03/2020,23984.40495791
09/04/2020,23973.18498801
09/05/2020,23972.13910902
09/06/2020,23971.09576188
09/07/2020,24065.13802306
09/08/2020,24102.45508457
09/09/2020,24053.51264866
09/10/2020,23929.32728724
09/11/2020,23941.14460445
09/12/2020,23940.01441072
09/13/2020,23938.88427888
09/14/2020,24038.51139402
09/15/2020,24075.9707434
09/16/2020,24193.87677742
09/17/2020,24107.96940995
09/18/2020,24084.08623059
09/19/2020,24082.94938783
09/20/2020,24081.81260736
09/21/2020,24119.4476736
09/22/2020,24330.62900286
09/23/2020,24537.97026471
09/24/2020,24465.4958449
09/25/2020,24517.00751806
09/26/2020,24515.8090673
09/27/2020,24514.61311622
09/28/2020,24755.89302882
09/29/2020,24855.56558595
09/30/2020,24864.68248797
10/01/2020,24805.31819993
10/02/2020,24961.37900385
10/03/2020,24960.15992387
10/04/2020,24958.93846046
10/05/2020,24893.46620436
10/06/2020,24778.68293061
10/07/2020,24919.23896978
10/08/2020,25057.61015677
10/09/2020,25086.63057303
10/10/2020,25085.39089618
10/11/2020,25084.15128729
10/12/2020,25082.91418742
10/13/2020,25422.85786818
10/14/2020,25319.21241545
10/15/2020,25205.91334729
10/16/2020,25257.32037604
10/17/2020,25256.07799166
10/18/2020,25254.8332419
10/19/2020,25136.75406478
10/20/2020,25041.60755028
10/21/2020,24730.12888269
10/22/2020,24635.83649822
10/23/2020,24722.67767318
10/24/2020,24721.46227939
10/25/2020,24720.24695218
10/26/2020,24676.54591615
10/27/2020,24674.57347046
10/28/2020,24437.88000777
10/29/2020,24497.61810932
10/30/2020,24382.1910342
10/31/2020,24380.99178094
11/01/2020,24379.78752937
11/02/2020,24378.58572091
11/03/2020,24685.49840751
11/04/2020,24933.15879563
11/05/2020,24988.52527454
11/06/2020,24811.13565541
11/07/2020,24809.90733715
11/08/2020,24808.68143
11/09/2020,24520.15881799
11/10/2020,24357.48241795
11/11/2020,24471.63914999
11/12/2020,24387.22160892
11/13/2020,24453.10861952
11/14/2020,24451.9061981
11/15/2020,24450.70160828
11/16/2020,24449.49931877
11/17/2020,24599.17502674
11/18/2020,24676.18701672
11/19/2020,24659.30218317
11/20/2020,24724.97385608
11/21/2020,24723.75897579
11/22/2020,24722.54416201
11/23/2020,24638.37750007
11/24/2020,24914.01159476
11/25/2020,24745.66422161
11/26/2020,24754.44886197
11/27/2020,24815.04814553
11/28/2020,24813.85769917
11/29/2020,24812.67174671
11/30/2020,24500.30794787
12/01/2020,24491.72410216
12/02/2020,24280.97536341
12/03/2020,24036.91672677
12/04/2020,24023.18000862
12/05/2020,24022.03536585
12/06/2020,24020.89517428
12/07/2020,24137.80337916
12/08/2020,24136.65211608
12/09/2020,23984.3101792
12/10/2020,23861.15789443
12/11/2020,23740.565995
12/12/2020,23739.44048208
12/13/2020,23738.31503078
12/14/2020,23703.85470199
12/15/2020,23785.50739158
12/16/2020,23819.61417847
12/17/2020,23923.70839093
12/18/2020,23929.49358363
12/19/2020,23928.35632747
12/20/2020,23927.21913367
12/21/2020,23930.45579662
12/22/2020,23971.50418077
12/23/2020,24292.89510268
12/24/2020,24361.71565894
12/25/2020,24360.55210533
12/26/2020,24359.38861548
12/27/2020,24358.22730907
12/28/2020,24399.75393809
12/29/2020,24412.52728845
12/30/2020,24152.74255072
12/31/2020,24151.59218987
01/01/2021,24150.44100428
01/02/2021,24149.2940875
01/03/2021,24148.14513069
01/04/2021,24061.17008402
01/05/2021,24321.55803778
01/06/2021,24333.7234012
01/07/2021,24657.39050987
01/08/2021,24953.43248092
01/09/2021,24952.23598379
01/10/2021,24951.04370372
01/11/2021,24949.84733744
01/12/2021,24941.91429753
01/13/2021,24898.65015836
01/14/2021,24861.33582514
01/15/2021,24666.07401828
01/16/2021,24664.87581671
01/17/2021,24663.67974313
01/18/2021,24654.35716559
01/19/2021,24858.34699638
01/20/2021,24990.38248968
01/21/2021,25036.3854127
01/22/2021,25284.65098194
01/23/2021,25283.42752392
01/24/2021,25282.20003181
01/25/2021,25661.31682573
01/26/2021,25737.15913748
01/27/2021,25672.71653878
01/28/2021,25436.51853472
01/29/2021,24975.97428389
01/30/2021,24974.60075211
01/31/2021,24973.40114774
02/01/2021,25142.67681102
02/02/2021,25270.79134228
02/03/2021,25165.70168577
02/04/2021,25465.44690938
02/05/2021,25484.17596555
02/06/2021,25482.96876446
02/07/2021,25481.76122866
02/08/2021,25663.85542493
02/09/2021,25897.06374055
02/10/2021,25748.97108231
02/11/2021,25619.08965808
02/12/2021,25564.40895346
02/13/2021,25563.20656122
02/14/2021,25562.00305171
02/15/2021,25634.04103734
02/16/2021,25603.83128579
02/17/2021,25680.98100437
02/18/2021,25569.78661358
02/19/2021,25764.71638713
02/20/2021,25763.51369084
02/21/2021,25762.31300209
02/22/2021,25834.84260299
02/23/2021,25637.0979176
02/24/2021,25637.14230071
02/25/2021,25485.31269493
02/26/2021,25445.14383573
02/27/2021,25443.95989579
02/28/2021,25442.77794443
03/01/2021,25744.54885322
03/02/2021,25809.45109702
03/03/2021,25857.95797177
03/04/2021,25378.13345366
03/05/2021,25170.49195523
03/06/2021,25169.30833151
03/07/2021,25168.12284144
03/08/2021,25298.23633033
03/09/2021,25343.5217573
03/10/2021,25219.2979991
03/11/2021,25230.3936398
03/12/2021,25394.49293276
03/13/2021,25393.303242
03/14/2021,25392.11361643
03/15/2021,25487.02158949
03/16/2021,25396.0486208
03/17/2021,25520.45101479
03/18/2021,25371.42938724
03/19/2021,25209.86429537
03/20/2021,25208.67081529
03/21/2021,25207.48259772
03/22/2021,25206.29110421
